flight_id,airline,origin,destination,departure_time,scheduled_arrival,actual_arrival,flight_duration_minutes,status,delay_minutes,cancellation_reason,passenger_count,fuel_consumption_kg
EK4966,United,ORD,LHR,2025-05-01 13:20:54.182921,2025-05-01 17:29:54.182921,2025-05-01 17:31:54.182921,249,on_time,0,,181,24126
AA2308,Emirates,DFW,CDG,2025-05-03 03:17:23.667419,2025-05-03 14:01:23.667419,2025-05-03 14:03:23.667419,644,on_time,0,,287,12986
LA7513,Delta,JFK,SFO,2025-05-07 08:14:09.967677,2025-05-07 15:53:09.967677,2025-05-07 15:52:09.967677,459,on_time,0,,288,15234
EK8434,Delta,GRU,JFK,2025-05-05 22:37:49.863878,2025-05-06 06:51:49.863878,2025-05-06 14:23:49.863878,494,delayed,452,,214,9334
EK5814,United,LHR,GRU,2025-05-02 09:58:02.132138,2025-05-02 21:20:02.132138,2025-05-02 23:37:02.132138,682,diverted,0,,202,25078
AA1183,Emirates,ORD,DFW,2025-05-03 07:15:12.353917,2025-05-03 12:49:12.353917,2025-05-03 20:02:12.353917,334,delayed,433,,225,22470
UA1073,United,JFK,LHR,2025-05-03 10:52:01.062848,2025-05-03 17:03:01.062848,2025-05-03 17:01:01.062848,371,on_time,0,,104,14097
UA5710,Latam,LHR,LAX,2025-05-04 01:45:50.769411,2025-05-04 06:35:50.769411,2025-05-04 06:31:50.769411,290,on_time,0,,272,24251
UA938,Delta,JFK,ORD,2025-05-08 04:51:13.528486,2025-05-08 11:06:13.528486,2025-05-08 11:11:13.528486,375,on_time,0,,221,18220
UA6586,Delta,LHR,ATL,2025-05-07 08:55:43.395280,2025-05-07 10:35:43.395280,2025-05-07 10:50:43.395280,-100,on_time,0,,125,14572
LA9871,American,GRU,LHR,2025-05-03 10:45:49.650683,2025-05-03 11:22:49.650683,2025-05-03 11:36:49.650683,37,on_time,0,,273,8611
EK3671,Lufthansa,ATL,CDG,2025-05-05 18:09:49.958315,2025-05-06 04:28:49.958315,2025-05-06 04:43:49.958315,619,on_time,0,,178,11737
LA4188,United,LAX,ORD,2025-05-03 06:59:44.275872,2025-05-03 11:50:44.275872,2025-05-03 17:24:44.275872,291,delayed,334,,200,26276
LH5004,United,LHR,DFW,2025-05-06 09:28:52.441279,2025-05-06 14:06:52.441279,2025-05-06 14:51:52.441279,278,diverted,0,,165,9836
EK2727,United,LAX,CDG,2025-05-04 18:52:21.453601,2025-05-05 06:30:21.453601,2025-05-05 06:30:21.453601,698,overbooked,0,,211,19697
DL3549,American,GRU,ATL,2025-05-02 08:54:31.390868,2025-05-02 14:30:31.390868,2025-05-02 14:41:31.390868,336,on_time,0,,185,15194
EK3098,American,SFO,DFW,2025-05-01 15:55:02.603832,2025-05-02 02:59:02.603832,2025-05-02 03:13:02.603832,664,on_time,0,,132,11251
LH4049,Latam,ORD,ATL,2025-05-08 06:28:41.108238,2025-05-08 16:56:41.108238,2025-05-08 17:10:41.108238,628,on_time,0,,280,23391
UA7859,United,SFO,GRU,2025-05-03 16:57:34.478586,2025-05-03 22:54:34.478586,2025-05-04 01:55:34.478586,357,diverted,0,,192,13611
EK1962,Latam,LAX,SFO,2025-05-04 06:33:55.629186,2025-05-04 16:46:55.629186,2025-05-04 16:57:55.629186,-613,on_time,0,,147,17597
EK5429,Latam,SFO,ORD,2025-05-04 00:13:41.556518,2025-05-04 11:41:41.556518,2025-05-04 11:46:41.556518,688,on_time,0,,195,27026
LA8534,United,LAX,SFO,2025-05-08 03:50:19.595524,2025-05-08 07:41:19.595524,2025-05-08 07:46:19.595524,231,on_time,0,,141,28870
LH2234,Delta,SFO,GRU,2025-05-02 09:41:34.470744,2025-05-02 17:19:34.470744,2025-05-02 17:26:34.470744,458,on_time,0,,139,6959
LH5236,Lufthansa,LAX,ORD,2025-05-03 07:28:25.478755,2025-05-03 14:27:25.478755,2025-05-03 14:42:25.478755,419,on_time,0,,88,28991
DL7467,American,ORD,DFW,2025-05-03 03:38:55.164488,2025-05-03 07:30:55.164488,2025-05-03 07:40:55.164488,232,on_time,0,,297,6195
AA4978,United,ORD,ATL,2025-05-03 11:33:24.862547,2025-05-03 13:32:24.862547,2025-05-03 13:41:24.862547,119,on_time,0,,75,18618
UA1985,United,JFK,CDG,2025-05-07 01:04:59.184015,2025-05-07 05:34:59.184015,2025-05-07 05:45:59.184015,270,on_time,0,,104,19174
LH9608,Latam,GRU,ORD,2025-05-06 19:17:35.119381,2025-05-07 03:59:35.119381,2025-05-07 04:10:35.119381,522,on_time,0,,261,27477
EK4453,Emirates,LHR,ATL,2025-05-07 16:41:22.304824,2025-05-08 00:43:22.304824,2025-05-08 00:48:22.304824,482,on_time,0,,91,12016
LH539,Latam,DFW,ORD,2025-05-04 23:15:01.339390,2025-05-05 09:07:01.339390,2025-05-05 15:28:01.339390,592,delayed,381,,175,22686
EK2157,Delta,SFO,ORD,2025-05-06 01:27:51.703435,2025-05-06 05:41:51.703435,2025-05-06 05:39:51.703435,254,on_time,0,,197,26251
EK5741,Latam,GRU,DFW,2025-05-04 00:57:25.324455,2025-05-04 06:26:25.324455,2025-05-04 06:39:25.324455,329,on_time,0,,79,7635
EK6694,Lufthansa,GRU,ORD,2025-05-04 15:52:12.882025,2025-05-04 22:43:12.882025,,411,canceled,0,air_traffic,0,0
AA8558,Lufthansa,ATL,CDG,2025-05-03 07:35:59.485145,2025-05-03 13:26:59.485145,2025-05-03 18:30:59.485145,351,delayed,304,,80,17572
AA2607,United,SFO,JFK,2025-05-08 07:38:01.135472,2025-05-08 08:44:01.135472,2025-05-08 13:14:01.135472,66,delayed,270,,113,11083
UA1427,Emirates,SFO,JFK,2025-05-05 19:26:48.289576,2025-05-06 03:31:48.289576,,485,canceled,0,weather,0,0
LA3951,Emirates,JFK,SFO,2025-05-01 17:16:22.766015,2025-05-02 04:01:22.766015,2025-05-02 04:10:22.766015,645,on_time,0,,284,26524
AA141,American,DFW,GRU,2025-05-03 00:13:50.663671,2025-05-03 10:50:50.663671,2025-05-03 10:53:50.663671,637,on_time,0,,208,5720
LA6983,United,DFW,LAX,2025-05-05 06:16:30.521848,2025-05-05 10:08:30.521848,2025-05-05 10:15:30.521848,232,on_time,0,,146,19633
EK3581,American,ORD,LHR,2025-05-07 18:31:03.634826,2025-05-08 02:21:03.634826,2025-05-08 02:35:03.634826,470,on_time,0,,129,6363
UA497,Latam,JFK,LAX,2025-05-01 12:14:15.261223,2025-05-01 23:08:15.261223,2025-05-01 23:10:15.261223,654,on_time,0,,209,22741
LH3586,Emirates,LAX,SFO,2025-05-01 23:34:48.783410,2025-05-02 08:34:48.783410,2025-05-02 08:47:48.783410,540,on_time,0,,85,16257
DL5529,Emirates,CDG,DFW,2025-05-06 07:06:22.234892,2025-05-06 15:11:22.234892,2025-05-06 15:23:22.234892,485,on_time,0,,122,10616
LH8154,Emirates,LAX,CDG,2025-05-01 01:46:39.139587,2025-05-01 11:24:39.139587,2025-05-01 11:26:39.139587,578,on_time,0,,234,17077
LA6808,Lufthansa,SFO,DFW,2025-05-04 06:30:03.607919,2025-05-04 11:14:03.607919,2025-05-04 12:03:03.607919,284,diverted,0,,210,5041
UA4953,Emirates,LHR,GRU,2025-05-06 10:19:45.220666,2025-05-06 14:51:45.220666,2025-05-06 14:51:45.220666,272,overbooked,0,,140,5825
AA9344,Lufthansa,GRU,LHR,2025-05-04 04:16:09.366436,2025-05-04 14:47:09.366436,2025-05-04 14:54:09.366436,631,on_time,0,,182,23382
AA4978,Emirates,DFW,SFO,2025-05-06 22:09:56.205527,2025-05-07 05:16:56.205527,2025-05-07 10:22:56.205527,-427,delayed,306,,253,14565
DL794,Emirates,ATL,ORD,2025-05-01 14:41:43.470012,2025-05-02 01:55:43.470012,2025-05-02 01:59:43.470012,674,on_time,0,,240,21705
UA9568,Delta,GRU,CDG,2025-05-06 03:09:01.299960,2025-05-06 04:18:01.299960,2025-05-06 04:32:01.299960,69,on_time,0,,275,19661
LA3902,American,ORD,CDG,2025-05-03 15:45:12.395698,2025-05-03 16:31:12.395698,2025-05-03 16:41:12.395698,46,on_time,0,,225,26739
LA1553,Latam,GRU,SFO,2025-05-03 13:23:00.806496,2025-05-03 21:43:00.806496,2025-05-03 21:46:00.806496,500,on_time,0,,50,12133
LA3322,Delta,LAX,ORD,2025-05-07 15:21:20.121011,2025-05-08 02:23:20.121011,2025-05-08 02:34:20.121011,662,on_time,0,,277,6270
EK8943,Latam,JFK,GRU,2025-05-02 01:00:13.639889,2025-05-02 07:28:13.639889,2025-05-02 07:43:13.639889,388,on_time,0,,58,9140
LH3742,American,GRU,LHR,2025-05-05 06:49:30.878422,2025-05-05 11:21:30.878422,2025-05-05 18:06:30.878422,272,delayed,405,,240,6018
UA8607,Delta,ORD,JFK,2025-05-07 09:31:39.955821,2025-05-07 21:25:39.955821,2025-05-07 21:28:39.955821,714,on_time,0,,118,13736
LA3365,United,CDG,GRU,2025-05-06 19:32:17.132600,2025-05-06 23:57:17.132600,2025-05-06 23:53:17.132600,265,on_time,0,,270,18481
AA7014,Delta,SFO,GRU,2025-05-08 01:28:26.926912,2025-05-08 13:27:26.926912,2025-05-08 13:34:26.926912,719,on_time,0,,288,21340
DL6052,Latam,DFW,LHR,2025-05-06 10:18:54.409041,2025-05-06 18:50:54.409041,2025-05-06 19:00:54.409041,512,on_time,0,,198,6262
EK4590,Latam,LHR,DFW,2025-05-04 14:49:14.903684,2025-05-05 01:13:14.903684,2025-05-05 05:45:14.903684,624,delayed,272,,217,15262
LA5162,American,JFK,LAX,2025-05-05 13:26:57.027612,2025-05-05 19:46:57.027612,2025-05-05 19:46:57.027612,380,overbooked,0,,161,22479
LA1954,Delta,CDG,ORD,2025-05-07 19:29:56.083364,2025-05-08 00:41:56.083364,2025-05-08 03:30:56.083364,312,diverted,0,,160,27371
DL1474,Latam,CDG,LHR,2025-05-08 01:42:30.332618,2025-05-08 03:06:30.332618,2025-05-08 03:20:30.332618,84,on_time,0,,62,10978
LH7994,Lufthansa,SFO,ORD,2025-05-07 01:11:59.083189,2025-05-07 04:26:59.083189,2025-05-07 04:29:59.083189,195,on_time,0,,54,29350
DL4675,Delta,ORD,DFW,2025-05-05 16:47:20.512433,2025-05-06 02:39:20.512433,2025-05-06 02:50:20.512433,592,on_time,0,,227,20844
AA2252,Lufthansa,ATL,LHR,2025-05-02 19:17:12.040521,2025-05-03 01:48:12.040521,2025-05-03 01:53:12.040521,391,on_time,0,,66,5329
LA9935,Latam,SFO,ATL,2025-05-06 20:42:53.593994,2025-05-07 05:46:53.593994,2025-05-07 05:46:53.593994,544,overbooked,0,,160,23665
AA4649,Lufthansa,LHR,SFO,2025-05-06 07:02:01.891687,2025-05-06 15:15:01.891687,2025-05-06 15:29:01.891687,493,on_time,0,,61,5202
DL1274,Latam,LAX,DFW,2025-05-06 06:53:42.712448,2025-05-06 08:11:42.712448,2025-05-06 08:24:42.712448,78,on_time,0,,235,19937
AA4746,Emirates,DFW,GRU,2025-05-05 07:44:50.286777,2025-05-05 11:10:50.286777,2025-05-05 11:13:50.286777,206,on_time,0,,103,19969
AA2913,Delta,ATL,GRU,2025-05-06 09:55:34.289904,2025-05-06 19:37:34.289904,2025-05-06 19:43:34.289904,582,on_time,0,,192,22225
UA7314,Latam,JFK,ATL,2025-05-06 13:04:18.146572,2025-05-06 20:31:18.146572,2025-05-06 20:38:18.146572,447,on_time,0,,81,18770
UA1379,Delta,SFO,LAX,2025-05-04 01:51:50.324283,2025-05-04 08:44:50.324283,2025-05-04 08:52:50.324283,413,on_time,0,,71,18837
DL2059,Latam,LHR,JFK,2025-05-05 04:31:46.746503,2025-05-05 11:52:46.746503,,441,canceled,0,weather,0,0
LH2157,United,SFO,GRU,2025-05-03 21:45:42.054655,2025-05-04 02:07:42.054655,2025-05-04 11:23:42.054655,262,delayed,556,,168,27845
LH6339,Emirates,LAX,GRU,2025-05-02 17:32:48.786037,2025-05-02 22:11:48.786037,2025-05-02 22:17:48.786037,279,on_time,0,,84,19985
LA395,United,SFO,LHR,2025-05-03 12:17:11.874163,2025-05-03 21:24:11.874163,2025-05-03 22:46:11.874163,547,diverted,0,,105,13919
AA1741,Latam,SFO,ATL,2025-05-01 01:46:34.739110,2025-05-01 09:17:34.739110,2025-05-01 09:21:34.739110,451,on_time,0,,51,15980
AA5712,Lufthansa,JFK,LHR,2025-05-05 07:36:43.957541,2025-05-05 11:39:43.957541,2025-05-05 11:37:43.957541,243,on_time,0,,262,21344
EK9904,Latam,DFW,ORD,2025-05-04 21:44:57.901738,2025-05-05 04:00:57.901738,2025-05-05 03:58:57.901738,376,on_time,0,,216,29539
UA9439,Emirates,GRU,ATL,2025-05-02 14:11:14.952043,2025-05-02 22:26:14.952043,2025-05-02 22:27:14.952043,495,on_time,0,,111,17097
AA7867,Lufthansa,ORD,SFO,2025-05-05 21:27:36.176361,2025-05-06 03:09:36.176361,2025-05-06 03:22:36.176361,-342,on_time,0,,173,5360
LH9372,United,DFW,JFK,2025-05-06 01:10:29.712029,2025-05-06 07:07:29.712029,2025-05-06 07:03:29.712029,357,on_time,0,,238,25251
UA5298,Delta,CDG,LHR,2025-05-05 09:07:31.743049,2025-05-05 20:29:31.743049,2025-05-05 20:36:31.743049,682,on_time,0,,70,16165
EK9331,American,CDG,JFK,2025-05-04 19:42:58.195713,2025-05-04 21:25:58.195713,2025-05-04 21:22:58.195713,103,on_time,0,,224,27232
LA3245,Delta,SFO,ATL,2025-05-02 19:22:20.773719,2025-05-02 21:45:20.773719,2025-05-03 01:41:20.773719,143,diverted,0,,81,15270
EK8265,Latam,DFW,CDG,2025-05-05 01:01:47.588839,2025-05-05 10:03:47.588839,,542,canceled,0,crew,0,0
AA1807,United,SFO,DFW,2025-05-04 08:17:53.188887,2025-05-04 18:49:53.188887,2025-05-04 19:50:53.188887,632,delayed,61,,290,27178
UA6591,United,SFO,LHR,2025-05-07 11:53:45.590965,2025-05-07 22:42:45.590965,2025-05-07 23:21:45.590965,649,delayed,39,,120,17672
LA9830,American,JFK,LAX,2025-05-02 00:13:32.606555,2025-05-02 05:09:32.606555,2025-05-02 05:09:32.606555,296,on_time,0,,182,18883
AA5857,Latam,JFK,DFW,2025-05-03 04:39:09.404256,2025-05-03 07:12:09.404256,2025-05-03 07:11:09.404256,153,on_time,0,,232,9879
LA1143,American,LAX,SFO,2025-05-01 08:16:12.201393,2025-05-01 18:58:12.201393,2025-05-01 18:58:12.201393,642,overbooked,0,,246,5742
LH8989,United,LHR,LAX,2025-05-07 05:21:47.211862,2025-05-07 10:03:47.211862,2025-05-07 10:09:47.211862,282,on_time,0,,218,16475
EK1728,United,JFK,DFW,2025-05-02 19:50:43.220008,2025-05-03 02:17:43.220008,2025-05-03 02:15:43.220008,387,on_time,0,,212,17992
AA841,Emirates,DFW,SFO,2025-05-06 05:03:42.524836,2025-05-06 14:42:42.524836,,579,canceled,0,mechanical,0,0
UA2653,United,ATL,LHR,2025-05-05 00:26:47.370740,2025-05-05 04:38:47.370740,2025-05-05 04:51:47.370740,252,on_time,0,,257,13117
DL2676,Lufthansa,CDG,LAX,2025-05-03 19:05:37.297896,2025-05-04 05:44:37.297896,2025-05-04 05:49:37.297896,639,on_time,0,,84,29281
LA5279,American,ATL,DFW,2025-05-02 23:08:17.944481,2025-05-03 03:10:17.944481,2025-05-03 03:10:17.944481,242,overbooked,0,,107,29969
EK2330,Delta,DFW,LAX,2025-05-03 14:55:12.738543,2025-05-04 02:48:12.738543,2025-05-04 02:47:12.738543,713,on_time,0,,62,7830
LA463,Emirates,INVALID,GRU,2025-05-05 22:55:57.123507,2025-05-06 00:47:57.123507,2025-05-06 00:47:57.123507,112,overbooked,0,,90,7720
UA4664,Delta,DFW,LHR,2025-05-01 15:08:19.332657,2025-05-01 21:19:19.332657,2025-05-01 21:33:19.332657,371,on_time,0,,151,26310
UA7678,United,ATL,JFK,2025-05-05 11:47:30.572998,2025-05-05 20:26:30.572998,2025-05-05 20:37:30.572998,519,on_time,0,,68,18649
DL8434,Lufthansa,GRU,CDG,2025-05-06 11:19:33.567188,2025-05-06 14:12:33.567188,2025-05-06 14:09:33.567188,173,on_time,0,,189,19599
LA6913,Delta,SFO,ORD,2025-05-07 15:41:27.412028,2025-05-07 17:11:27.412028,2025-05-07 17:18:27.412028,90,on_time,0,,50,13592
DL6342,Latam,CDG,DFW,2025-05-03 19:57:04.695397,2025-05-04 05:34:04.695397,2025-05-04 05:36:04.695397,577,on_time,0,,193,10573
UA5080,American,SFO,ORD,2025-05-01 15:47:26.528176,2025-05-01 20:42:26.528176,2025-05-01 20:40:26.528176,295,on_time,0,,76,24097
EK591,United,CDG,DFW,2025-05-06 15:57:42.628366,2025-05-06 22:18:42.628366,2025-05-06 22:31:42.628366,381,on_time,0,,84,11655
EK1346,Lufthansa,INVALID,SFO,2025-05-02 02:56:55.419511,2025-05-02 13:22:55.419511,2025-05-02 13:24:55.419511,626,on_time,0,,257,25199
UA9597,Delta,SFO,ORD,2025-05-01 21:32:48.438926,2025-05-01 23:41:48.438926,2025-05-01 23:41:48.438926,129,overbooked,0,,144,15918
DL267,American,ATL,SFO,2025-05-06 22:07:03.697968,2025-05-07 03:48:03.697968,2025-05-07 03:46:03.697968,341,on_time,0,,71,22761
AA7421,Emirates,CDG,JFK,2025-05-01 15:00:15.488088,2025-05-02 00:08:15.488088,2025-05-02 00:12:15.488088,548,on_time,0,,133,25413
LA2294,American,DFW,ATL,2025-05-05 23:35:19.014853,2025-05-06 05:03:19.014853,2025-05-06 05:10:19.014853,328,on_time,0,,129,26087
EK8517,Lufthansa,ORD,GRU,2025-05-04 20:56:08.030864,2025-05-05 07:05:08.030864,2025-05-05 07:05:08.030864,609,on_time,0,,287,19189
DL8549,Lufthansa,CDG,GRU,2025-05-06 09:39:05.299443,2025-05-06 19:08:05.299443,2025-05-06 19:18:05.299443,569,on_time,0,,178,29303
UA6725,Lufthansa,ORD,SFO,2025-05-05 00:25:57.836185,2025-05-05 01:48:57.836185,2025-05-05 01:43:57.836185,83,on_time,0,,205,29155
EK9789,United,CDG,ATL,2025-05-04 19:29:19.404255,2025-05-05 05:29:19.404255,2025-05-05 08:06:19.404255,600,diverted,0,,182,20417
AA7924,Emirates,DFW,CDG,2025-05-05 22:28:28.762094,2025-05-06 10:01:28.762094,2025-05-06 10:04:28.762094,693,on_time,0,,269,18493
LH8292,Delta,DFW,ATL,2025-05-03 09:14:02.315309,2025-05-03 14:53:02.315309,2025-05-03 14:54:02.315309,339,on_time,0,,163,29234
LA7992,Latam,LHR,LAX,2025-05-03 20:27:11.303087,2025-05-04 03:03:11.303087,2025-05-04 03:02:11.303087,396,on_time,0,,203,27269
AA3688,United,SFO,DFW,2025-05-07 14:16:52.068270,2025-05-07 19:16:52.068270,2025-05-07 19:16:52.068270,300,overbooked,0,,271,17270
LH1512,Emirates,SFO,CDG,2025-05-04 11:23:44.955497,2025-05-04 18:13:44.955497,2025-05-04 18:23:44.955497,410,on_time,0,,279,25065
DL9550,Latam,JFK,SFO,2025-05-06 05:14:27.983854,2025-05-06 07:08:27.983854,2025-05-06 07:04:27.983854,114,on_time,0,,261,28922
LH8052,Lufthansa,GRU,CDG,2025-05-06 19:00:50.916248,2025-05-06 19:40:50.916248,2025-05-06 22:39:50.916248,40,delayed,179,,290,27445
UA2981,Delta,DFW,LAX,2025-05-05 10:37:28.937391,2025-05-05 16:10:28.937391,2025-05-05 16:06:28.937391,333,on_time,0,,228,25658
AA7656,Emirates,GRU,ORD,2025-05-04 03:34:23.193092,2025-05-04 05:17:23.193092,2025-05-04 05:28:23.193092,103,on_time,0,,137,21825
LH8171,Emirates,SFO,LAX,2025-05-04 06:14:06.799191,2025-05-04 17:17:06.799191,2025-05-04 17:12:06.799191,663,on_time,0,,120,12500
AA504,Latam,ORD,GRU,2025-05-03 12:04:21.996316,2025-05-03 12:37:21.996316,,33,canceled,0,crew,0,0
DL9490,Latam,CDG,DFW,2025-05-01 07:56:27.212445,2025-05-01 13:10:27.212445,2025-05-01 13:25:27.212445,314,on_time,0,,137,22356
DL8243,United,DFW,ATL,2025-05-03 09:21:31.565893,2025-05-03 12:30:31.565893,2025-05-03 12:41:31.565893,189,on_time,0,,179,13175
UA9489,United,LHR,CDG,2025-05-05 17:01:55.371373,2025-05-06 02:01:55.371373,2025-05-06 03:19:55.371373,540,diverted,0,,133,26793
LA9373,United,LHR,JFK,2025-05-04 15:13:55.503188,2025-05-04 19:41:55.503188,2025-05-04 19:44:55.503188,268,on_time,0,,262,9508
DL504,Delta,JFK,SFO,2025-05-03 06:01:00.169777,2025-05-03 11:42:00.169777,2025-05-03 11:41:00.169777,341,on_time,0,,148,15671
EK786,Lufthansa,LAX,ORD,2025-05-02 07:52:54.946512,2025-05-02 14:04:54.946512,,372,canceled,0,air_traffic,0,0
EK7933,Delta,CDG,ATL,2025-05-07 22:11:57.200851,2025-05-08 09:38:57.200851,,687,canceled,0,weather,0,0
LA4237,Delta,INVALID,LAX,2025-05-01 06:17:46.791642,2025-05-01 11:32:46.791642,2025-05-01 14:29:46.791642,315,delayed,177,,296,13393
LA2026,American,ORD,LAX,2025-05-05 22:33:30.786911,2025-05-06 05:57:30.786911,2025-05-06 06:11:30.786911,444,on_time,0,,90,11892
LA4416,Lufthansa,ORD,JFK,2025-05-04 18:56:33.176228,2025-05-05 01:33:33.176228,2025-05-05 01:40:33.176228,397,on_time,0,,85,23435
AA7696,Latam,JFK,ORD,2025-05-02 19:09:29.116454,2025-05-03 02:18:29.116454,2025-05-03 02:23:29.116454,429,on_time,0,,58,15305
EK3680,Delta,ATL,LAX,2025-05-01 06:57:14.857229,2025-05-01 16:47:14.857229,2025-05-01 16:43:14.857229,590,on_time,0,,255,21746
UA2621,United,LAX,SFO,2025-05-02 18:41:24.266809,2025-05-03 02:32:24.266809,2025-05-03 02:41:24.266809,471,on_time,0,,56,15253
AA4970,United,LAX,CDG,2025-05-01 17:10:16.995328,2025-05-01 18:28:16.995328,2025-05-01 18:31:16.995328,78,on_time,0,,246,7769
LH2195,United,ORD,LHR,2025-05-05 21:19:05.318762,2025-05-06 07:08:05.318762,2025-05-06 07:08:05.318762,589,overbooked,0,,89,22019
EK4701,Delta,DFW,GRU,2025-05-02 17:54:38.082492,2025-05-02 22:32:38.082492,2025-05-02 22:28:38.082492,278,on_time,0,,207,9040
UA4009,American,CDG,SFO,2025-05-08 05:02:44.636236,2025-05-08 10:16:44.636236,2025-05-08 10:16:44.636236,314,overbooked,0,,62,9820
EK2915,United,JFK,LAX,2025-05-08 03:18:11.295481,2025-05-08 07:40:11.295481,,262,canceled,0,mechanical,0,0
LA5952,United,DFW,CDG,2025-05-06 22:02:57.079774,2025-05-07 06:21:57.079774,2025-05-07 06:30:57.079774,499,on_time,0,,248,17000
LH938,Emirates,GRU,SFO,2025-05-01 07:30:37.998293,2025-05-01 16:27:37.998293,2025-05-01 16:33:37.998293,537,on_time,0,,147,15005
LA9828,Emirates,GRU,JFK,2025-05-08 01:38:07.280243,2025-05-08 06:37:07.280243,2025-05-08 06:43:07.280243,299,on_time,0,,65,10036
LH9621,United,LHR,DFW,2025-05-07 01:08:33.130778,2025-05-07 11:34:33.130778,2025-05-07 11:34:33.130778,626,on_time,0,,227,17152
DL4813,Latam,SFO,DFW,2025-05-02 12:38:39.716223,2025-05-02 18:28:39.716223,2025-05-02 18:36:39.716223,350,on_time,0,,92,10091
LA628,Emirates,LHR,SFO,2025-05-03 07:12:54.915251,2025-05-03 17:45:54.915251,2025-05-03 17:48:54.915251,633,on_time,0,,297,21058
LH9145,Latam,ATL,SFO,2025-05-06 12:13:40.432961,2025-05-06 18:57:40.432961,2025-05-06 19:09:40.432961,404,on_time,0,,256,13348
LH810,Delta,SFO,ATL,2025-05-06 20:08:42.644671,2025-05-06 22:48:42.644671,2025-05-06 22:50:42.644671,160,on_time,0,,259,28654
UA5398,Delta,GRU,LHR,2025-05-01 03:59:15.227068,2025-05-01 04:45:15.227068,2025-05-01 04:41:15.227068,46,on_time,0,,228,15696
LH5406,Emirates,JFK,LAX,2025-05-07 00:21:59.875224,2025-05-07 09:30:59.875224,2025-05-07 09:34:59.875224,549,on_time,0,,266,7288
EK1567,United,LAX,ORD,2025-05-05 01:26:13.083676,2025-05-05 04:49:13.083676,2025-05-05 05:00:13.083676,203,on_time,0,,91,13586
EK1523,Lufthansa,GRU,CDG,2025-05-03 09:54:24.855687,2025-05-03 12:10:24.855687,2025-05-03 14:59:24.855687,136,delayed,169,,215,11848
UA7650,Lufthansa,ORD,ATL,2025-05-01 11:41:59.047937,2025-05-01 22:59:59.047937,2025-05-01 23:14:59.047937,678,on_time,0,,227,27235
EK1040,Latam,GRU,ATL,2025-05-05 10:25:37.369885,2025-05-05 21:20:37.369885,2025-05-05 21:15:37.369885,655,on_time,0,,300,13297
LA2205,Latam,LHR,SFO,2025-05-03 16:29:16.900136,2025-05-03 20:19:16.900136,2025-05-03 20:17:16.900136,230,on_time,0,,196,12478
AA6432,Emirates,ORD,ATL,2025-05-02 12:14:40.502477,2025-05-02 20:44:40.502477,2025-05-02 20:57:40.502477,510,on_time,0,,226,21061
LA8231,Lufthansa,GRU,LHR,2025-05-04 15:37:52.471210,2025-05-04 18:23:52.471210,2025-05-04 18:32:52.471210,166,on_time,0,,56,26700
LH7591,American,DFW,GRU,2025-05-04 20:31:49.270987,2025-05-05 01:39:49.270987,2025-05-05 01:42:49.270987,308,on_time,0,,149,28657
AA1349,American,ORD,LAX,2025-05-05 15:05:06.312063,2025-05-06 01:15:06.312063,2025-05-06 01:22:06.312063,610,on_time,0,,123,8854
UA2992,American,JFK,LAX,2025-05-06 14:15:32.453580,2025-05-06 22:15:32.453580,2025-05-06 22:15:32.453580,480,on_time,0,,125,24849
AA6170,Lufthansa,GRU,LAX,2025-05-07 16:59:36.330516,2025-05-07 19:34:36.330516,2025-05-07 19:34:36.330516,-155,on_time,0,,175,14271
AA8530,Emirates,LHR,JFK,2025-05-02 09:38:52.552059,2025-05-02 10:39:52.552059,2025-05-02 10:44:52.552059,61,on_time,0,,77,11171
EK8146,Latam,GRU,DFW,2025-05-04 14:50:06.197812,2025-05-04 23:02:06.197812,2025-05-04 23:03:06.197812,492,on_time,0,,88,5021
EK2409,Latam,ATL,CDG,2025-05-02 05:22:11.775434,2025-05-02 15:37:11.775434,2025-05-02 15:39:11.775434,615,on_time,0,,252,22462
EK9058,Latam,LAX,CDG,2025-05-05 03:31:51.531223,2025-05-05 11:01:51.531223,2025-05-05 11:08:51.531223,450,on_time,0,,261,10834
UA5379,American,JFK,DFW,2025-05-02 19:47:06.090369,2025-05-03 03:42:06.090369,2025-05-03 03:50:06.090369,475,on_time,0,,187,13517
EK2750,American,CDG,JFK,2025-05-06 19:47:02.318566,2025-05-07 06:58:02.318566,2025-05-07 06:55:02.318566,671,on_time,0,,208,17389
AA7937,Emirates,LHR,JFK,2025-05-05 21:57:22.310786,2025-05-06 03:48:22.310786,2025-05-06 03:50:22.310786,351,on_time,0,,52,12590
LH2428,American,ATL,JFK,2025-05-07 18:44:39.247079,2025-05-08 04:45:39.247079,2025-05-08 08:28:39.247079,601,diverted,0,,93,17687
UA5136,United,ATL,ORD,2025-05-05 15:00:21.432427,2025-05-05 20:57:21.432427,2025-05-05 21:10:21.432427,357,on_time,0,,263,9020
UA7727,Lufthansa,JFK,GRU,2025-05-05 14:31:41.468431,2025-05-05 16:01:41.468431,2025-05-05 16:14:41.468431,90,on_time,0,,60,28976
